ID,y,y_predict_LR,y_predict_KNR,y_predict_DTR,y_predict_RFR
12810751,5500,-6858.124387999065,17864.727080827277,6933.5,6798.082611832611
12702688,31990,30576.06190088205,18800.75945905659,27972.5,24914.915339901476
12729077,29990,42813.53909311397,33284.52238807825,36233.77272727273,35925.676852636716
12820860,16999,35233.14833156904,27304.734307624152,22077.796296296296,20315.999349206348
12761918,35900,48796.07824760582,55951.10915464701,33661.666666666664,59800.09
12833854,17500,35292.71186052589,20848.601560317,13993.75,14068.302410256409
12842945,29990,49905.13127397746,36559.468040730484,39830.71428571428,41013.604615058146
12845081,21000,32084.414790311363,26094.11414499369,26703.9375,27373.517306536847
12815030,32990,54740.14381954726,76041.11156128823,39970.0,41244.84
12700007,48636,41127.50309299724,30164.45504230239,45552.87425149701,45880.91661783491
12804012,43950,41351.41443397384,32399.166396573346,47500.0,49631.68
12720976,19000,26800.473274972755,20983.577483773854,22972.9,23111.223761904763
12691681,6000,9137.316053356044,22120.03068710946,11171.25,10917.873591664997
12755069,48990,41893.07269166177,36888.454609104716,45552.87425149701,46329.384984125325
12761114,23995,32566.103925838135,32315.422728810325,29248.916666666668,28033.7623309674
12707985,13990,11789.549933355767,14775.12178638558,15107.5,15081.383660745385
12838435,35800,34725.98342204699,48489.74429864576,29023.387096774193,31047.40653846154
12846510,19999,38536.14659401635,32894.15860568395,22077.796296296296,21463.241259471524
12806688,25990,27819.607157475315,22322.27328109718,18492.25,22935.395333333334
12777756,20990,58242.989514483605,22229.204445066185,22723.0,25279.5
12730404,22500,25955.508494094014,30450.116504956553,32952.0,25936.291549019603
12790770,25000,24613.64928314369,16352.84909964263,53189.25,49086.75
12765780,14990,4444.992286955472,11091.08848482308,17990.0,33106.69066666667
12840145,28680,31113.151339659933,23673.862494997404,31260.5,30675.460382936504
12745729,68990,65004.12612501811,79342.4673702131,69035.0,67995.34246860413
12789601,31990,41705.918032146525,32722.487698904974,30156.0,30253.287331741783
12763133,58880,56489.2858270281,44866.111429516095,54044.5,60868.31375
12817674,32990,31931.37410751311,35832.998561637505,29248.916666666668,29944.70373786542
12833992,33950,33756.53773184959,35291.038117071024,29023.387096774193,26379.94421626984
12820268,69990,50102.619224397466,53310.34745791215,69703.38983050847,66302.898911244
12830248,33995,51628.22815330513,52513.70073879881,29990.0,30702.641428571427
12768735,18500,32328.781795123126,35165.74188173906,20207.5,20456.35369565217
12847063,53990,47788.52606566809,50041.898799188944,57801.666666666664,47180.82321272645
12808105,17913,16872.99547333503,16367.353617191446,16933.0,18863.438697802198
12819263,16990,21979.13443199545,19993.231810254594,24990.0,22328.26666666667
12725094,31990,43671.88526767772,38409.102025164684,30164.176470588234,30376.07687085955
12836295,10990,16735.114138188306,18266.93151721459,10495.8,10144.457658730158
12840315,6999,24843.700749123935,24320.613982002367,10026.166666666666,11648.265403846153
12769044,49990,90324.24028478516,43026.77622955267,56500.0,59163.68
12821257,64960,51746.208843691275,66015.67014185591,69456.3125,81671.13358985196
12743797,16990,24011.653931754176,15718.585734375387,24105.636363636364,22392.39
12742641,53705,60306.11723079812,56101.76045820572,50774.24324324324,52521.87654199497
12722784,29990,47741.1453819382,39282.13650822819,37237.78378378379,41871.40629498119
12790655,13000,18917.40237451857,17816.148654287565,18629.0,18081.63666666667
12842277,36990,31863.263285264373,20195.453538441423,28407.0,29303.94536363636
12695881,44888,41453.413774324115,42895.32073984933,47500.0,49720.7
12729671,92990,80895.60259889485,46572.53947060123,97990.0,93886.47
12811215,24990,30995.717961228453,39527.87354852226,23183.384615384617,26747.553219412875
12846547,16890,28644.74425347848,20907.990728323883,20104.333333333332,19916.978131355205
12799408,14627,10967.675486012828,19562.376690194276,11651.285714285714,12228.87861111111
12764304,53546,59885.47703705495,59988.86974791598,58769.954545454544,60767.04964720705
12796230,29990,37731.85849541938,21354.414287731168,31731.25,30107.829444444444
12816243,27990,36185.09209783608,22491.01653073572,21529.0,21259.19654761905
12810970,69880,75335.39875963051,102602.4663819761,60337.2,63407.50997058824
12794301,44913,46284.4505850086,25130.765098737415,38525.333333333336,47200.48176984126
12732890,34867,37686.906155739445,28971.823552200192,44932.333333333336,44722.64666666666
12772678,54990,55365.86970927939,48898.45097843403,71028.42857142857,57794.2030952381
12851898,39990,44800.96526375832,55911.98596707593,38127.6,39077.813627450974
12732669,28000,26119.61950635491,24254.003473126308,16950.0,24103.645714285714
12820630,12990,19635.161592113785,30963.113104566593,16331.142857142857,15065.23003030303
12822740,20990,26230.311836361885,26604.364261915965,21593.85714285714,22415.19
12835979,32910,35262.45591531787,41640.95700889293,37403.37037037037,36520.57611111675
12679111,45981,42020.96987075219,37495.9494050151,45552.87425149701,46407.62212978881
12733048,37500,41922.95907704579,56288.072241997455,43404.0,40254.745181175036
12724079,18990,27869.95413642144,18586.338736786056,19180.571428571428,16515.343615174297
12815883,49990,60367.660450471565,92094.8573564251,50343.92307692308,51795.03370057721
12807832,21990,38240.72600798961,34015.01539001148,21899.909090909092,22130.134117647056
12775911,20990,37883.46956775896,33314.72235648983,21899.909090909092,22021.68
12834977,29990,36211.13909034198,24001.18916900541,43990.0,32959.64428571428
12790148,22800,13717.540248523932,16133.89621825726,20104.333333333332,19306.614047619045
12849254,19999,17348.937444640324,13680.408437543058,19990.0,20237.35
12801937,51870,64236.15425591124,52080.10110799257,59990.0,57600.92566666668
12835964,19999,22543.63241480291,32110.5917529051,17044.533333333333,17854.60971248196
12815071,10880,20178.717114862986,22209.10134185396,6663.333333333333,7851.03
12835284,9950,12116.459450827446,20443.876395981504,15596.666666666666,12908.998764069262
12848002,20000,28073.01593171479,16282.944130333693,22399.5,22667.037119047618
12747438,49999,36452.17509298865,32871.702183198955,54709.125,50731.899494288235
12719600,51987,37601.74435068853,26535.70883220748,37990.0,38736.459
12750329,27990,31590.833738724235,18837.075840623664,26316.428571428572,26447.738660873445
12694787,37888,61652.586882726755,49563.31014392942,48769.769230769234,46346.89796580758
12773199,27990,36624.66004498489,26149.45347506165,26565.375,27462.38565879442
12829724,22990,44988.16360312002,25849.078090010058,27990.0,26580.691472385144
12819289,22990,26358.6593103162,23282.54765943525,28245.0,22676.02045525903
12850185,29870,80404.04750638409,39770.89957778463,50000.0,50630.89
12760202,84888,100589.01588172233,124245.76882803912,66858.33333333333,78865.07
12799338,74490,57258.57214762317,21106.072303685527,79910.0,77095.87
12839181,13890,15941.973139551468,22084.4620570829,16733.291666666668,16673.185131162394
12829611,59990,54321.861763474066,45571.94730475942,58656.666666666664,54671.11920995671
12850420,42990,39590.442946226336,43489.64166013088,59900.0,48451.97866666667
12797455,30990,50054.069378540386,28095.52426717846,44990.0,40450.872460317456
12802653,40990,65101.55754819419,67083.15827401323,62291.0,54097.05837909305
12806942,32680,50055.85638900846,50387.98425664404,32494.0,32030.561428571425
12810294,8995,-3949.1042892886326,11762.289559121658,8995.0,9550.16
12739333,46888,41007.65798450541,36790.74494744566,40443.5,42720.89
12737883,25990,33966.86425145622,26697.705468031752,29425.470588235294,29952.647726190477
12782418,36888,62885.614878266584,50951.974361546156,55700.5871559633,42726.45684722222
12776760,23000,34518.77008505585,12887.107376915288,25982.909090909092,24160.65094671202
12798860,39990,47841.243005376775,32426.86771368277,38487.0,34847.548401520864
12848067,12990,9127.399581040721,19323.98508293453,11990.0,10143.260241702743
12818151,15990,13634.308503018692,15302.310117597546,15481.933333333332,14456.896474603174
12757933,39989,31103.77801867621,34508.46963849414,39682.5,42265.92595482295
12839069,21999,35429.9487651675,29330.628851989608,29391.846153846152,26308.832749999998
12740703,21992,34496.55015402753,29470.141575699785,28176.071428571428,27053.534261904762
12750837,14000,19960.559342239518,32118.193089909597,17044.533333333333,16475.382812144
12849422,17990,21523.416249783244,22934.032662427082,26888.0,21806.576555341053
12810073,19990,23854.729036783334,21090.381763287813,14513.285714285714,15960.303675629924
12790451,27990,41327.87505675061,31705.996608073587,27431.53846153846,27735.53498617756
12782347,38280,60328.461262925994,43637.216342308435,38856.6,44332.003703703704
12792521,34990,35345.624910612125,31678.340944437194,32570.0,33795.69333333333
12710425,27489,24613.69575257739,28524.816687143477,37569.8,30914.615208333336
12849140,17985,28807.14551132312,19960.165006601186,21990.0,22533.34
12769121,39990,58611.533267000224,72708.42959332005,39468.26315789474,41438.72621429121
12810880,41888,52195.65106092114,30860.80598537679,38525.333333333336,36426.14850501564
12738918,9990,-4238.426961509045,16236.335236986672,9873.6875,9146.673333333334
12840889,31888,41615.4361205874,54203.82363940829,35326.333333333336,36688.7
12769387,63990,48203.888822976034,40949.43977275074,55901.0,58872.36452095476
12747753,28990,31559.508259559516,35198.79407036298,23183.384615384617,26806.930810803544
12750473,51880,44255.08120824769,36599.772432302576,45552.87425149701,47830.820762016374
12757493,4200,-36.94399166153744,26076.375935451964,9990.0,9033.996575757576
12799739,35990,36063.28175442293,32130.54068637794,46556.333333333336,44283.94688868068
12831223,9998,-971.6288472819142,11513.95020131645,9950.0,8689.991904761906
12837883,45990,82866.91672136448,79459.19152641173,38970.0,45418.23
12713363,16990,16045.19276453508,14055.537610568896,16656.666666666668,16867.465398989898
12841741,14990,6646.1078420123085,12816.22638954874,13747.2,11553.57223809524
12817949,30990,43946.65251919394,44949.30461213046,30931.4,30746.97291224054
12823354,125990,58727.2669356307,45043.30054936862,84453.61764705883,99973.03528817589
12787134,34990,42775.93319544848,60949.940857212554,39142.23684210526,43272.64248793159
12783840,14990,11292.486099778675,15819.518732402132,11990.0,14094.360333333332
12775582,20500,36671.81746302033,33953.44228713732,28724.333333333332,22893.38270366826
12829473,2995,-9000.008290075231,13007.977582416437,4999.0,6536.864166666667
12747219,43990,53256.183931517415,38878.27336604936,45552.87425149701,49497.50605526916
12757444,19990,28774.75183107471,17689.073682391125,14637.0,19844.494354914696
12769273,12988,10409.928098075092,25414.176520377598,11573.727272727272,12573.704102564103
12848116,9990,19635.573633841705,35823.066004446686,11171.25,12723.408333333335
12780777,4990,-1058.3917844677344,17240.80607486055,7995.0,7946.08
12813312,85880,48916.54762953799,66086.41504186152,82892.28571428571,82451.35806328934
12750923,51990,41677.294398515485,36649.619268706825,44044.82258064516,48611.42386408081
12799486,29990,39354.071702757385,36372.390302971915,26490.0,27565.95766153128
12834107,31999,29654.959555603564,16274.764550553817,25500.0,27107.8502154426
12740131,19999,31468.651594326366,20511.282502237158,19180.571428571428,17497.58000721501
12746415,43990,47000.32511896733,40700.20560199495,38952.666666666664,39692.59022222222
12823212,48990,57070.8506524167,56033.98269597209,46031.03296703297,42220.89214426739
12712571,22990,43437.59161213972,41297.313185202074,21900.0,23910.09
12836634,21990,26719.07540144073,26789.80705093125,20339.9375,21416.115874125873
12792434,39950,42495.33454970829,22308.09409821831,35800.0,42375.745
12784323,48888,49654.53120331559,39489.49310367241,46031.03296703297,44844.52296055743
12715971,29000,31321.1000108961,25614.986991535152,45999.0,37771.53859913698
12745029,5995,-2453.6524864695966,11715.15222620634,10016.8,8173.564531385282
12813020,45800,36837.19218020886,36457.09954948534,43375.5,44787.55979264319
12840496,5499,16014.928945995402,19590.142806615022,6600.0,8313.315964285715
12826020,18500,26759.424869760405,14658.314170052003,25000.0,25208.827999999998
12838203,57800,33724.89906560816,30152.590545972344,17490.0,35937.295
12793563,26211,20332.796396311373,25057.35489365165,15620.88,21223.469488574585
12693620,52990,55732.52871420747,64011.66591207199,35646.666666666664,67079.76136363637
12701324,8995,-7544.638765255455,10700.813574388503,8995.0,9865.22
12847784,37888,50296.359795606695,59027.03976914518,34271.666666666664,33995.62482503607
12828280,15990,31090.969160586596,23702.68476746274,17636.9,19169.71663043478
12760569,55000,67014.57002325403,71346.87546876633,62291.0,58717.54488095239
12691295,46888,87172.65331937466,132065.32686145493,46990.0,56433.85
12829872,43000,34994.46340343729,41581.27410635642,44044.82258064516,42006.00851978913
12824606,8490,8664.817805571016,14379.634755406609,12990.0,10442.38337878788
12813316,58880,34849.46495139552,30490.385787684572,27237.44827586207,27752.513740551254
12811035,42990,59503.373746306635,46107.32998371222,50774.24324324324,53130.32662253671
12760161,29950,34894.556081542745,19655.12034204222,27972.5,27995.017616161622
12828638,43990,50316.281501798425,43328.31182635853,27555.0,37960.17479276932
12847080,26990,34737.488957861904,27337.70363812477,32952.0,30131.576323996265
12807109,69720,86311.63887589099,101404.69514459292,86888.0,86476.36000000002
12788392,24990,38223.210379509255,44215.10578957331,18990.0,29218.149327956988
12814362,45990,60028.0268971161,44267.85157274672,76500.0,55115.24122176897
12780277,37880,41314.624225619715,21455.100413689368,29990.0,34292.41
12758986,19000,30597.99873679038,41564.70732686386,18692.2,29121.84
12840869,38888,39777.19636934064,37267.80147849377,31990.0,35767.61111111111
12846649,18799,24991.540785893798,17122.72417282019,17794.0,17608.47139819376
12775883,47705,44262.90195177356,28993.59766331793,43789.0,44742.443490338155
12795625,49888,50566.31343885185,47729.44331231292,51958.28571428572,51569.9
12745099,14990,30619.489684068132,22885.526563470226,13702.0,14753.353083333335
12837946,7999,-2887.9613559301943,12108.115834438775,8120.0,6853.193571428572
12851138,4750,-34192.23257594416,9925.812138564275,5500.0,3254.04
12841378,14000,27332.353376213927,26887.070360916474,21391.0,19102.326
12835207,6990,-12117.35762449773,13975.979615208165,5330.0,6181.32
12841407,28988,34504.34011432389,32385.67991868085,27148.125,28031.23714351776
12847354,36980,45479.4571514437,56483.79977456194,39142.23684210526,37416.757584016515
12763804,24750,31410.594500584994,23936.732585656282,22077.796296296296,26724.037351117036
12724738,24085,49652.26248841174,33408.25484872924,29394.0,33701.067153846154
12823047,22990,27588.3048281651,34431.65783443065,25855.3125,23836.853635756062
12834720,32990,38792.816742740106,18699.961484159077,29268.166666666668,28121.90967857143
12812408,135900,53847.874090439174,60948.40335946107,127435.0,139693.73
12776702,34500,25624.833562253974,20452.771079674094,41000.0,35865.20625
12829865,13471,7179.158730254974,16217.350847217864,11990.0,12534.45
12826247,43888,53573.06175156776,42579.51454737092,38959.0,39549.083023125335
12850155,24990,27925.815871935338,25084.605673696242,16999.0,18788.928511904764
12796744,15990,20388.71945104515,10936.898311932644,14990.0,20185.7
12827780,43990,45974.28752712812,54680.193948673405,43105.666666666664,42949.88
12831644,25888,29610.940361663233,27542.633812671498,27148.125,25564.182310843207
12794097,40990,33155.90895860689,25667.286385031082,33800.0,29789.305
12827852,16990,23986.57198876748,27392.819006200134,16888.0,16904.72086363636
12825050,26990,36881.812873599585,23679.83076205062,29268.166666666668,27482.057486185702
12792215,63990,66414.8173799403,72369.11766157814,55144.5,61166.71785714285
12844052,43990,37552.23965606885,19849.23449818192,25807.909090909092,35394.68641873332
12699829,111888,66269.10141925327,64267.329632141504,155113.6,126911.20666666668
12848884,4000,21877.400738340337,18511.611360495852,8888.0,13829.007180037957
12837988,20990,22047.444695202168,30330.703403478765,17982.545454545456,18422.14416666667
12717933,31990,30833.899371447507,30827.226177212935,27148.125,28636.45772863679
12757241,32990,59684.228760821745,61709.00317723697,55700.5871559633,43323.24555752361
12801663,26990,34106.136380090844,27943.005232785865,26840.761904761905,27293.7839945055
12826018,23800,37726.96251132758,32031.75851351587,28176.071428571428,26994.370438120695
12796494,24990,8403.196643750183,20815.365709719616,25880.0,20233.33617712843
12753322,31888,51665.10895184055,47782.539057817085,49971.382352941175,44322.07831060606
12784188,34888,33231.826276419684,39784.528775235645,31260.5,34621.06666666667
12747215,83990,59996.0814987733,66740.0,58769.954545454544,63128.47268978396
12843024,12888,6381.147065097932,12563.940341202955,14968.916666666666,13594.75976190476
12766349,28100,38737.10127114924,34709.03314558732,33091.0,34445.083896480326
12755421,16000,46376.56272868486,39448.35266350394,34075.333333333336,46798.59166666666
12814512,19995,27901.766702705063,12646.117345646984,14323.0,16920.6
12739468,34990,33904.70511519164,32231.210613439813,34584.166666666664,35023.984069264065
12807181,22990,19164.59485192038,17686.556007841507,22972.9,21950.743493589744
12721312,11990,14698.394181886688,25892.07368293272,11503.0,10185.753333333334
12746085,26999,20954.204382758588,46026.91693442335,38950.0,23943.627999999997
12848196,14800,12897.526147086173,14848.86807344782,9995.5,11971.01
12784784,16888,43750.29726957949,32832.88696788907,18990.0,24903.91666666667
12819666,33000,68639.20657988545,38344.049010204486,33995.0,35664.96397435897
12687514,20990,19238.16969183227,16422.278121462132,15995.0,15741.446666666665
12691371,131888,96036.11023375625,124366.52995338144,132490.0,105326.13
12840881,64990,57913.1769491164,52720.761608704706,51990.0,55292.09978571428
12768313,42990,58104.25075762812,37747.513029062895,45917.16129032258,44034.31795297444
12844757,27990,15347.986721095163,15950.655060220744,22225.071428571428,22239.61288095238
12823127,17988,20640.11250001192,26116.76044032181,16143.4375,17551.819364835887
12706275,89990,56606.818493706174,70607.80749969928,100646.23076923077,95410.93666666666
12834786,49588,60536.555698085576,45288.0,48032.38461538462,46780.14513986013
12830537,72990,68791.08041987242,63037.69597893859,70242.81132075471,72953.79053063992
12843539,22990,37179.201576310676,31456.627848003252,29415.11111111111,27604.89405024737
12852228,33990,35208.631053227,41269.34866665894,38469.0,30691.565773809525
12830522,32990,44189.7878950187,41978.60939954929,31990.0,30548.260333333335
12819110,12999,9099.6081245034,17239.648510783914,13448.5,11480.829206197312
12820954,19999,24242.628987958655,17438.994861457413,17990.0,19607.70375
12845737,93990,103858.32661765115,184349.90835878233,72850.0,107575.69
12834947,17999,18288.188786537852,11939.909660769641,15798.5,15596.288056804306
12823938,11500,-595.0414204443805,18952.934644760764,15489.0,11986.96
12819260,14500,-9760.782116258051,16379.360792487007,19990.0,20218.75
12687959,14880,26896.572728148196,25149.35212833512,22077.796296296296,18606.40101984127
12774819,51990,52671.01540666632,41505.02073004787,49971.382352941175,49827.91318869151
12834737,24990,29234.809226665646,20867.413634213655,29490.0,27164.74277777778
12757154,39990,42995.84318910306,26583.759038481778,34390.454545454544,33215.84250302243
12766763,11990,3540.597993600648,16655.39780708785,11979.75,9487.504390115633
12787696,55990,59398.11764997663,50347.772083188596,46031.03296703297,46847.39088152744
12833523,33990,50849.50160896685,34296.96349617866,43880.0,34202.0
12774118,233900,49144.20980493259,59019.32853453821,84453.61764705883,88824.071
12803461,31990,40432.04005443724,45261.24446694533,29023.387096774193,32737.104744144748
12764791,12990,4556.535620308947,16287.266992773479,16850.0,13644.377522222223
12822317,14990,19073.301543227863,22590.306701884725,13998.0,14685.990833333333
12728575,45000,36103.65697019035,30069.231767551435,52006.666666666664,52514.12792418301
12850709,64500,57944.06250188453,54488.36924785957,69703.38983050847,61910.087228748576
12824106,28800,30021.208523334004,39491.261076860996,28193.8,27336.075
12758312,37950,54718.21253802348,47552.939154575746,46031.03296703297,39751.736944866236
12739503,72845,82325.65859709261,96711.5918597778,66990.0,71872.0
12831052,112888,62401.09152208688,60861.237876697785,82394.0,85622.61733333334
12791293,13888,22959.706933033653,22959.360504522054,16939.0,17864.77
12834863,129888,61803.35871445015,69651.19024958354,124999.0,83846.94333333333
12779057,30990,43388.66682929499,31408.57126237041,41793.46341463415,38631.452015061346
12823355,9995,21033.471744575072,24318.850530613578,13880.0,11152.06924528717
12813445,19990,22865.600008569658,27245.996510639892,23439.0,22469.67893389724
12845554,73990,66322.95573518472,74700.4866651401,82000.0,71736.08589935066
12813791,52888,48781.11654557707,50117.02636441351,47990.0,41839.65
12750657,16950,32206.130337616894,26034.439170934078,20367.967741935485,20436.066331952377
12737704,45990,57888.709300358314,51581.73263127312,55700.5871559633,51217.70808893672
12780779,75990,73612.34148662584,77990.0,77990.0,80881.84
12832000,5550,-1030.7976146521978,26631.367474358347,8968.642857142857,8239.635764472941
12838161,23998,14410.43656587787,25005.53345265375,17000.0,25845.85
12723382,23990,32510.38831102196,22410.99949711923,22838.153846153848,24819.44299651568
12818540,15998,40617.61453035893,36313.29860580192,14995.0,39578.68
12843257,7999,-10345.49688567454,13517.848847527444,6745.0,7357.940000000001
12738979,59990,63230.42656089226,56454.25661904659,50774.24324324324,54065.46564880862
12743158,12990,11039.303596212994,22945.889944989824,7490.0,8178.216166666667
12845543,55000,75472.43678325647,75158.41271164185,57705.0,59841.39
12794536,53990,58946.77187217958,66032.01649401238,50343.92307692308,46998.79812121212
12812615,32000,41049.99133121129,21061.591590471602,16888.0,23304.491
12850469,28500,39780.439741843846,25826.57926662143,24409.5,27389.249804425835
12776676,57923,50486.49555994524,66771.9232193926,55700.5871559633,58734.41875071553
12822858,15669,21593.42746177828,21513.238581407688,20367.967741935485,18308.113571428574
12697961,94990,67955.824856658,112947.68270103841,114800.0,141526.93
12826223,22888,30761.090663053095,39081.95816709402,24734.083333333332,26573.120206798456
12775655,41990,41013.65689324727,34050.45268769437,43542.666666666664,41127.75666666667
12795435,9990,-14496.170011029579,12501.782499962252,7231.5,7366.86
12839297,83990,61713.224941578694,62734.09128028261,74990.0,78896.0
12836402,28990,33811.27440528246,17087.201391138038,32121.777777777777,31035.59735925468
12833483,44990,27562.47853267053,29163.830832118372,37569.8,32841.2461780303
12701523,14995,383.4963260004297,18196.31886221438,14990.0,11451.577940010706
12818993,55000,37019.542310671415,28318.24862457066,36078.333333333336,37882.375241205584
12726018,30880,28604.18984392332,27569.999525685267,24239.0,23426.289333333334
12851067,41990,74793.09025724139,55999.2661440545,49990.0,53714.32
12814278,29499,38581.74042343628,48939.94081169595,25025.12,27369.051473015872
12846822,49980,39614.84395499341,34603.37091020454,44044.82258064516,39150.403948189734
12841947,41990,54924.12854034221,32759.442455547305,45552.87425149701,47832.646946932226
12830855,16990,26110.9584903121,25619.282185533797,16990.0,18015.21
12823625,25888,39739.43525528535,46372.02768029763,27990.0,28737.198333333334
12773309,21990,37366.2330157496,41477.60972267394,24044.470588235294,24726.871699900177
12841780,23990,42088.012767811306,48114.55966012508,64990.0,40293.253809523805
12848970,69999,71410.22025831649,115865.05831838325,79990.0,77382.32
12821669,39995,33651.38551454386,22948.53684647001,36861.42857142857,32671.03179921059
12843229,15888,12946.526163285598,17819.33391159721,13776.8,13229.24242063492
12834818,47995,60237.26885595219,50615.50890586803,69703.38983050847,54820.787551340254
12779475,12688,17448.72172321286,13595.407867549748,15798.5,15838.553412698411
12802874,61987,46186.02465984132,33815.908602592266,65124.944444444445,61596.1495813492
12822763,44488,56318.9326668079,41667.63981003054,45917.16129032258,53573.57272775617
12744689,31990,36123.04638043791,32485.947297873237,32952.0,32716.095420745918
12726014,54990,52728.08647497464,41592.71144876002,71990.0,57705.78386363637
12765487,6900,-6510.034870992415,18104.293277393586,3974.5,6125.437333333334
12838214,15990,20206.961171363015,14639.922839231795,16990.0,18624.4
12769090,13999,15337.569898828398,18192.28934641868,20790.0,18819.46
12827149,30990,49090.34792059567,30521.3847969667,45552.87425149701,40064.271092600866
12710690,34990,42997.12255518837,31204.761491913883,31990.0,32209.64888888889
12848863,39999,54996.21907824045,57124.25354276717,46633.3870967742,45471.88440168638
12796637,16990,15908.380883906968,23164.80050215099,18749.0,17176.61560939242
12838505,39080,50522.051765777636,33108.44759368721,45552.87425149701,42435.69841340303
12835330,40950,55279.43215802265,39059.08020845239,45901.75862068965,46156.13592531062
12838819,34290,40716.05860013701,35554.27425401858,37810.333333333336,32338.625336770856
12751857,69890,91162.05716591468,114402.529937635,59990.0,62354.89
12746599,40990,47392.72653210815,57369.023321608795,33626.0,42658.26177777778
12749272,30000,29523.1385146752,28846.089125123624,21494.333333333332,23808.82744196082
12697376,28990,39436.75262668077,57368.73009337606,27237.44827586207,29200.332968126833
12704962,29995,28016.094090048224,27464.495178397385,39990.0,38126.439571669565
12836636,30990,41975.38820381882,29565.45355748597,34977.0,60857.84188949136
12738672,6888,-5691.411795881577,16058.59968036217,8454.857142857143,8338.158277056276
12816658,49950,41821.62140361592,40030.26501717374,45552.87425149701,46617.3313477617
12812255,15950,20345.50815738039,21780.132120129387,18621.1,17975.037428571428
12809809,34990,52889.70597878238,44795.22008751429,39547.57142857143,39934.29136363636
12777186,29999,42182.34876901843,45205.64533463422,27351.4,27622.97475396825
12847004,28990,44854.332630536985,43765.478762630686,34798.0,33126.13490333278
12805976,23990,36568.434474147856,36619.59161919006,23632.2,24953.684166666666
12840246,14627,5274.346768849995,25041.99517166524,10472.058823529413,10377.70500720472
12799579,39888,36114.73268476408,19093.904925722163,39000.0,42072.53333333333
12730921,38950,46869.782991697546,27671.928818020544,48920.0,41519.54857729103
12729416,67990,82522.44422848802,98911.8142224698,66990.0,73614.85
12830325,29925,37422.4541268223,29451.165019510914,29425.470588235294,31305.35204761905
12719760,40000,85580.9986269325,80814.96091480971,38970.0,56027.21
12808369,39000,47542.34789782716,40700.077935488785,41382.22222222222,35231.646309523814
12725647,26000,42235.094493495766,43034.52454575792,24990.0,28570.271692982456
12788957,7950,15516.616215571761,12347.72872830641,13013.111111111111,10685.926772727273
12835523,69999,37116.80960392486,34848.20870873171,49927.77777777778,62516.753571428584
12802505,18000,18477.087014330085,20499.545452329417,25177.18181818182,25943.988904761904
12756509,15995,34062.88633981487,23730.908272476514,26990.0,21499.57
12736847,16900,30527.77230904717,41463.90419494056,15500.0,18809.54
12822655,24990,35577.56325522205,61646.192230285036,25071.909090909092,24943.12
12834952,12990,6003.397283582948,27081.835194893385,3850.0,9351.21957715082
12830040,27000,40028.772295427974,32145.64110581247,32947.083333333336,32391.28814405574
12838587,38100,43434.76041303575,46908.46625890159,44044.82258064516,48439.114713946656
12786035,41990,56385.497756713536,60712.04422866723,144990.0,62329.30852914893
12830030,20000,18582.374973616563,16039.72830592566,15488.0,18201.555
12766304,45990,54938.28302617883,49532.40685416184,35646.666666666664,38805.28304761905
12795532,10995,-11822.207304626703,14432.609216707366,12990.0,10952.98
12748393,21888,25454.671702598687,32828.65841777643,19990.0,18807.674851190473
12827999,22990,15312.507729681674,10873.662405785495,15704.0,14809.575992424241
12846774,43888,54558.20324013801,61520.54331335594,43058.0,45627.28333333334
12844964,6990,9776.560285751242,33673.010839652416,17888.0,16287.84
12821195,19913,25311.2876009061,16725.41984871826,19961.733333333334,18854.2820515873
12724121,59888,50570.17014358146,45091.38855976295,46435.0,51626.58
12708647,88990,59623.88535222644,53968.99325707391,101742.66666666667,97882.36176919486
12826283,30990,39703.89388238359,33461.86581130128,32207.64285714286,31791.68608952718
12799376,124999,87168.50516661769,91274.56454202774,119225.0,121496.27
12747366,17990,19814.316937984433,25008.477612605388,11999.0,17086.307380952378
12750388,15999,18450.677760689054,30689.819356290445,14492.5,18660.204002016533
12748452,14800,29603.258117262274,26956.99147943037,16143.75,15313.143047619045
12694602,5900,13516.341605390888,21306.832815482754,6997.733333333334,7234.661124790553
12845705,25990,38400.9063942777,37858.303169788946,21999.0,22809.76333333333
12775634,38999,42482.00630074181,34104.82305074301,58000.0,38855.66425
12827870,30998,43867.247865877114,47132.13045330561,34265.125,36012.67343650793
12823349,43990,51155.81761465687,50642.28883634977,43113.444444444445,43421.6875858292
12836310,23990,33957.20070314128,25250.77061870867,20132.5,22732.18901969697
12837577,11990,15159.386262903456,20970.735478314113,10990.0,11238.12146089205
12738005,16999,19935.901800446212,22789.778633962724,17617.470588235294,17984.497773957642
12831865,78990,67646.40153220855,73121.15305543748,69703.38983050847,83007.65596638777
12762194,9900,965.8765106666833,14561.987148923277,6745.0,8464.301
12794907,14980,14768.909593132325,18503.302847617448,15890.375,16494.736387811223
12770310,27200,29449.510298145935,42235.49586720588,29248.916666666668,28497.448510984043
12789426,20000,39982.70294075087,82279.85383162957,11000.0,52028.13
12738235,24000,42571.247629760765,42202.98572948967,24990.0,28743.587359649126
12828673,62990,62143.930323164444,59868.62109286848,70242.81132075471,63225.81380820477
12847190,46990,49286.961315504275,38000.0110146716,32950.0,35128.76
12802682,36450,38883.315187712666,31427.32472061009,30155.0,29712.876666666663
12736204,60888,48988.813690898474,66519.82006663921,51390.0,54727.112769272775
12847905,11990,-9184.678668251727,16084.560473563104,19245.3,17740.844761904762
